base_fee_per_gas,block_time,gas_limit,gas_price,gas_used,max_fee_per_gas,max_priority_fee_per_gas,priority_fee_per_gas
16510831649,1647430212,215887,18010831649,163754,24486972963,1500000000,1500000000
14943996232,1647422162,215887,16443996232,163754,18440847959,1500000000,1500000000
14943996232,1647422162,215887,16443996232,163754,20860969095,1500000000,1500000000
15297011380,1647082582,215887,16797011380,163754,18497770157,1500000000,1500000000
9551975807,1647069817,257510,15400000000,95878,,,
9551975807,1647069817,240808,11000000000,79419,,,
9551975807,1647069817,223408,11000000000,79375,,,
9551975807,1647069817,223408,11000000000,79375,,,
21856140953,1647096413,215887,23356140953,163754,31360527325,1500000000,1500000000
48924065194,1647046119,212374,50491551912,155505,70841972993,1567486718,1567486718
12403599648,1647086831,212398,13903599648,155529,16907877494,1500000000,1500000000
22409838002,1647065392,215887,23909838002,163754,28694324924,1500000000,1500000000
30538447045,1647463564,290866,31647891098,237725,37165560562,1109444053,1109444053
21926882034,1647393944,259866,22926882034,207160,25000000000,1000000000,1000000000
16811460180,1647048694,215887,18311460180,163754,22521688680,1500000000,1500000000
20758365806,1647064128,215887,22258365806,163754,24606566012,1500000000,1500000000
14226373896,1647074646,215887,15726373896,163754,17159151549,1500000000,1500000000
28320449028,1647393037,215887,29820449028,163754,34993496589,1500000000,1500000000
23820774087,1647094293,215887,25320774087,163754,30562872049,1500000000,1500000000
12388926452,1647066691,212374,13888926452,155505,17113573389,1500000000,1500000000
21570758945,1647093213,215887,23070758945,163754,25475422334,1500000000,1500000000
21570758945,1647093213,268224,23070758945,215405,25475422334,1500000000,1500000000
21570758945,1647093213,215887,23070758945,163754,25475422334,1500000000,1500000000
13841002227,1647079175,251541,15341002227,198949,20596460235,1500000000,1500000000
41364402795,1647436206,230380,42864402795,178029,52776164980,1500000000,1500000000
63983460721,1647400546,215887,64983460721,163754,66000000000,1000000000,1000000000
20908600556,1647427512,284903,22408600556,231855,25161335700,1500000000,1500000000
20908600556,1647427512,212374,22408600556,160305,26533511294,1500000000,1500000000
23006196584,1647104084,215887,24506196584,163754,32202641097,1500000000,1500000000
10517834883,1647087873,215887,12017834883,163754,15779202629,1500000000,1500000000
29488844543,1647442840,215887,30988844543,163754,31123394347,1500000000,1500000000
18876544288,1647119348,215887,20201944288,163754,21762431022,1325400000,1325400000
12499016556,1647082309,215887,13999016556,163754,19279148165,1500000000,1500000000
20685163503,1647059576,215887,21991949040,163754,22783848177,1306785537,1306785537
21906027255,1647098346,215887,23406027255,163754,26279521885,1500000000,1500000000
19404656059,1647433926,215887,20904656059,163754,21147191685,1500000000,1500000000
27533550619,1647412467,215887,29033550619,163754,37011382747,1500000000,1500000000
44207581321,1647467834,270775,45707581321,150815,63277744839,1500000000,1500000000
44207581321,1647467834,270775,45707581321,217915,74626874667,1500000000,1500000000
13344673229,1647054838,290779,14844673229,237639,20509390388,1500000000,1500000000
19380381494,1647095472,215887,20880381494,163754,29337159714,1500000000,1500000000
58545405713,1647446855,274197,60045405713,221284,81995076320,1500000000,1500000000
8965087236,1647072363,215887,10375087236,163754,10471862246,1410000000,1410000000
8965087236,1647072363,215887,10965087236,163754,105149249164,2000000000,2000000000
8965087236,1647072363,215887,10465087236,163754,99356408403,1500000000,1500000000
8965087236,1647072363,215887,11026326858,163754,157736468307,2061239622,2061239622
8965087236,1647072363,215887,10465087236,163754,112205808324,1500000000,1500000000
8965087236,1647072363,240767,10500000000,79378,,,
8965087236,1647072363,215887,11965087236,163754,48324163140,3000000000,3000000000
