base_fee_per_gas,block_time,gas_limit,gas_price,gas_used,max_fee_per_gas,max_priority_fee_per_gas,priority_fee_per_gas
46918688147,1645390631,21000,48310625386,21000,48310625386,48310625386,1391937239
37086405201,1645387799,21000,41990382637,21000,41990382637,41990382637,4903977436
35758991609,1645355846,21000,37815564808,21000,37815564808,37815564808,2056573199
10596237901,1647070097,21000,12230173814,21000,12230173814,12230173814,1633935913
14911986952,1647071275,21000,15207198563,21000,15207198563,15207198563,295211611
100338929908,1645642369,21000,102388887314,21000,102388887314,102388887314,2049957406
100338929908,1645642369,21000,109392143331,21000,109392143331,109392143331,9053213423
106364672568,1645659648,21000,107864672568,21000,137989070004,1500000000,1500000000
92318013556,1645639709,21000,94906122987,21000,94906122987,94906122987,2588109431
25111405236,1646630231,21000,27099452000,21000,27099452000,27099452000,1988046764
19027524225,1646729515,21000,20527524225,21000,28157345947,1500000000,1500000000
38432233799,1645386727,21000,38741144851,21000,38741144851,38741144851,308911052
11731812760,1647083001,21000,15228852925,21000,15228852925,15228852925,3497040165
24483013590,1647119863,21000,35000000000,21000,35000000000,22380871536,10516986410
83865810276,1645647201,21000,100509079834,21000,100509079834,100509079834,16643269558
29002397560,1645621594,21000,30594147712,21000,30594147712,30594147712,1591750152
29002397560,1645621594,21000,32297317313,21000,32297317313,32297317313,3294919753
33883060780,1646691424,21000,35383060780,21000,41137443250,1500000000,1500000000
30945878178,1646641316,21000,31403624696,21000,31403624696,31403624696,457746518
24101655547,1646749086,21000,25279917993,21000,25279917993,25279917993,1178262446
24101655547,1646749086,21000,33031234136,21000,33031234136,33031234136,8929578589
24101655547,1646749086,21000,25279917993,21000,25279917993,25279917993,1178262446
55432383599,1645357873,21000,61011284467,21000,61011284467,61011284467,5578900868
22212343874,1647062486,21000,24000019543,21000,24000019543,24000019543,1787675669
57233949915,1645581073,21000,61711797529,21000,61711797529,61711797529,4477847614
57233949915,1645581073,21000,61892772789,21000,61892772789,61892772789,4658822874
15930684452,1646632258,21000,20630815303,21000,20630815303,20630815303,4700130851
88700520832,1645324891,21000,90700520832,21000,107000000000,2000000000,2000000000
32961613155,1645354693,21000,37521278390,21000,37521278390,37521278390,4559665235
9852375123,1647083167,21000,11525487145,21000,11525487145,11525487145,1673112022
10366346281,1647087299,21000,12366346281,21000,16000000000,2000000000,2000000000
28891572549,1647129425,21000,30014595093,21000,30014595093,30014595093,1123022544
36176849273,1646782871,21000,37676849273,21000,54124748720,1500000000,1500000000
21189555607,1647103437,21000,25183276759,21000,25183276759,25183276759,3993721152
24114256958,1647046738,21000,24522482173,21000,24522482173,24522482173,408225215
22405499550,1647118443,21000,24366707239,21000,24366707239,24366707239,1961207689
22405499550,1647118443,21000,26002886175,21000,26002886175,26002886175,3597386625
41019775369,1645646046,21000,43074808128,21000,43074808128,43074808128,2055032759
193895522033,1645635844,21000,243645100651,21000,243645100651,243645100651,49749578618
63077128725,1645591602,21000,76085522965,21000,76085522965,76085522965,13008394240
112343684059,1646684795,21000,123613580843,21000,123613580843,123613580843,11269896784
59963493645,1646685270,21000,61963493645,21000,79557639408,2000000000,2000000000
43316643026,1646703058,21000,48939627860,21000,48939627860,48939627860,5622984834
43316643026,1646703058,21000,48939627860,21000,48939627860,48939627860,5622984834
41807663828,1645350699,21000,44621194699,21000,44621194699,44621194699,2813530871
41807663828,1645350699,21000,44621194699,21000,44621194699,44621194699,2813530871
68013839166,1645322685,21000,81269999094,21000,81269999094,81269999094,13256159928
21774758895,1647063705,21000,25015838651,21000,25015838651,25015838651,3241079756
40582920815,1645608553,21000,43918072859,21000,43918072859,43918072859,3335152044
37394169007,1645602365,21000,39385873522,21000,39385873522,39385873522,1991704515
106974995919,1645576858,21000,123266495721,21000,123266495721,123266495721,16291499802
106974995919,1645576858,21000,123266495721,21000,123266495721,123266495721,16291499802
34984229948,1646626511,21000,36524485129,21000,36524485129,36524485129,1540255181
32132436708,1646691795,21000,33632436708,21000,52352389668,1500000000,1500000000
14465283573,1647083828,21000,16284546644,21000,16284546644,16284546644,1819263071
28549638481,1647050901,21000,30054930400,21000,30054930400,20329911936,1505291919
127657220126,1645576816,21000,136664209049,21000,136664209049,136664209049,9006988923
26492278788,1646655723,21000,28533712624,21000,28533712624,28533712624,2041433836
42567109272,1646678407,21000,48440027498,21000,48440027498,48440027498,5872918226
29170411011,1646643795,21000,31118234702,21000,31118234702,31118234702,1947823691
52551515831,1645400540,21000,55258975335,21000,55258975335,55258975335,2707459504
50488516079,1645317053,21000,56491804109,21000,56491804109,56491804109,6003288030
98235464071,1645657911,21000,99735464071,21000,121730612659,1500000000,1500000000
55417623582,1645584225,21000,59966280806,21000,59966280806,59966280806,4548657224
41794709145,1645620272,21000,45180116198,21000,45180116198,45180116198,3385407053
38666450336,1646664553,21000,42013187582,21000,42013187582,42013187582,3346737246
38666450336,1646664553,21000,43946714744,21000,43946714744,43946714744,5280264408
41401130854,1645349427,21000,43305057893,21000,43305057893,43305057893,1903927039
48669317962,1645358291,21000,59604002838,21000,59604002838,59604002838,10934684876
42589632715,1646777958,21000,48892638503,21000,48892638503,48892638503,6303005788
59895060298,1646773826,21000,68107518978,21000,68107518978,68107518978,8212458680
29788598289,1646707706,21000,33150414863,21000,33150414863,33150414863,3361816574
26830368255,1646643835,21000,27748442399,21000,27748442399,27748442399,918074144
40740683427,1645379824,21000,48885702571,21000,48885702571,48885702571,8145019144
44032819414,1645334074,21000,47342870359,21000,47342870359,47342870359,3310050945
54222370122,1645386010,21000,71499735285,21000,71499735285,71499735285,17277365163
22902369242,1647129040,21000,32396584212,21000,32396584212,32396584212,9494214970
21755099302,1647128137,21000,23761794237,21000,23761794237,23761794237,2006694935
27073233465,1646680412,21000,31451612499,21000,31451612499,31451612499,4378379034
21357384647,1646670440,21000,22360219271,21000,22360219271,22360219271,1002834624
21357384647,1646670440,21000,24757876543,21000,24757876543,24757876543,3400491896
79796448821,1646781610,21000,80831314450,21000,80831314450,80831314450,1034865629
15967792802,1646733556,21000,16787964183,21000,16787964183,16787964183,820171381
40767889205,1646755126,21000,42818388366,21000,42818388366,42818388366,2050499161
63973886896,1645324172,21000,70482134912,21000,70482134912,70482134912,6508248016
42357218600,1646664946,21000,43499943093,21000,43499943093,34060943104,1142724493
42357218600,1646664946,21000,44357218600,21000,45679940817,2000000000,2000000000
30108442006,1646634330,21000,30355374825,21000,30355374825,30355374825,246932819
33395558209,1646752084,21000,34776493271,21000,34776493271,34776493271,1380935062
45269962531,1646702960,21000,46762477766,21000,46762477766,46762477766,1492515235
12448193802,1647078720,21000,18774545074,21000,18774545074,11727465883,6326351272
31793255524,1647109476,21000,34801923668,21000,34801923668,34801923668,3008668144
80268896268,1645575833,21000,81479003531,21000,81479003531,81479003531,1210107263
23498052555,1646667696,21000,26213054484,21000,26213054484,26213054484,2715001929
23498052555,1646667696,21000,26391687907,21000,26391687907,26391687907,2893635352
17186199067,1646722317,21000,21204380998,21000,21204380998,21204380998,4018181931
70452565321,1646759453,21000,93365041458,21000,93365041458,93365041458,22912476137
29674728881,1646706020,21000,32027112883,21000,32027112883,32027112883,2352384002
29674728881,1646706020,21000,34578929028,21000,34578929028,34578929028,4904200147
61925034545,1646781811,21000,67632741449,21000,67632741449,67632741449,5707706904
42586840549,1645326498,21000,46185659065,21000,46185659065,46185659065,3598818516
14917643325,1647077174,21000,15217820805,21000,15217820805,15217820805,300177480
92270709625,1645646656,21000,100074341429,21000,100074341429,100074341429,7803631804
15569899552,1646730743,21000,18460228817,21000,18460228817,18460228817,2890329265
59057538052,1645389162,21000,60557538052,21000,60755838103,1500000000,1500000000
16425508856,1647060028,21000,17925508856,21000,23162883577,1500000000,1500000000
16425508856,1647060028,21000,21250495671,21000,21250495671,21250495671,4824986815
14940282162,1647125463,21000,15943112726,21000,15943112726,15943112726,1002830564
31341867310,1646622789,21000,33610440629,21000,33610440629,33610440629,2268573319
42288900935,1646694871,21000,43841578317,21000,43841578317,43841578317,1552677382
59729008550,1646775580,21000,61229008550,21000,68309787789,1500000000,1500000000
42597744047,1645386252,21000,44124235277,21000,44124235277,44124235277,1526491230
50976555008,1645393736,21000,52476555008,21000,60506512847,1500000000,1500000000
90526666552,1645376286,21000,92026666552,21000,98501720388,1500000000,1500000000
24022302880,1647058268,21000,25594983008,21000,25594983008,25594983008,1572680128
28743599121,1647046255,21000,47375546353,21000,47894680838,18631947232,18631947232
33080239485,1646664045,21000,36107010985,21000,36107010985,36107010985,3026771500
54732323585,1645383918,21000,56232323585,21000,88030526538,1500000000,1500000000
37281127222,1645609507,21000,40372556280,21000,40372556280,40372556280,3091429058
26657396183,1646657842,21000,27929248251,21000,27929248251,27929248251,1271852068
26657396183,1646657842,21000,27929248251,21000,27929248251,27929248251,1271852068
26657396183,1646657842,21000,27929248251,21000,27929248251,27929248251,1271852068
20898442675,1647123420,21000,23699329692,21000,23699329692,23699329692,2800887017
9584495832,1647072145,21000,10867946028,21000,10867946028,10867946028,1283450196
40003036004,1645608127,21000,42085294796,21000,42085294796,42085294796,2082258792
21552515885,1646638213,21000,23363098153,21000,23363098153,23363098153,1810582268
48928076719,1646698663,21000,54599211286,21000,54599211286,54599211286,5671134567
41219945567,1645364140,21000,41593079871,21000,41593079871,41593079871,373134304
79129814352,1645366468,21000,89060184051,21000,89060184051,89060184051,9930369699
31576632921,1647108180,21000,35955128754,21000,35955128754,35955128754,4378495833
32196655679,1647109917,21000,40070000013,21000,40070000013,40069999956,7873344334
53811496133,1645611411,21000,53956495881,21000,53956495881,53956495881,144999748
25854344486,1646670334,21000,31017105887,21000,31017105887,31017105887,5162761401
16660851345,1647085767,21000,17707475839,21000,17707475839,17707475839,1046624494
23697661366,1646657799,21000,27929248251,21000,27929248251,27929248251,4231586885
46919591498,1646693058,21000,54115052898,21000,54115052898,54115052898,7195461400
23764742393,1647121085,21000,25298547087,21000,25298547087,25298547087,1533804694
23764742393,1647121085,21000,25298547087,21000,25298547087,25298547087,1533804694
12005682481,1647086850,21000,13326301995,21000,13326301995,13326301995,1320619514
12978108059,1647066140,21000,14978108059,21000,17895912576,2000000000,2000000000
62661847567,1645628562,21000,65489197644,21000,65489197644,65489197644,2827350077
87958861513,1645642942,21000,90701456753,21000,90701456753,90701456753,2742595240
87958861513,1645642942,21000,90701456753,21000,90701456753,90701456753,2742595240
29194202626,1646662827,21000,31194202626,21000,42633014581,2000000000,2000000000
33886426444,1646665154,21000,39993673822,21000,39993673822,39993673822,6107247378
67461948727,1646611824,21000,69322438156,21000,69322438156,69322438156,1860489429
69830462927,1645327343,21000,75704473503,21000,75704473503,75704473503,5874010576
38678087554,1645365170,21000,43212187108,21000,43212187108,43212187108,4534099554
13458985055,1647064961,21000,16640485671,21000,16640485671,16640485671,3181500616
12219530882,1647060177,21000,13203717326,21000,13203717326,13203717326,984186444
22105600212,1647049615,21000,31948802004,21000,31948802004,25000000000,9843201792
33628005978,1645610343,21000,37175863454,21000,37175863454,37175863454,3547857476
15511972147,1646732605,21000,16464201627,21000,16464201627,16464201627,952229480
58839449718,1646775046,21000,60339449718,21000,64576984194,1500000000,1500000000
29155677932,1646753847,21000,30747671528,21000,30747671528,30747671528,1591993596
84558278949,1645634161,21000,88109275016,21000,88109275016,88109275016,3550996067
27262107592,1646671964,21000,34297042224,21000,34297042224,34297042224,7034934632
34434029702,1646748891,21000,35071378449,21000,35071378449,35071378449,637348747
39571748302,1646700138,21000,40224501327,21000,40224501327,40224501327,652753025
23886057148,1646755597,21000,44599484450,21000,44599484450,44599484450,20713427302
36256564623,1645386737,21000,40813481539,21000,40813481539,40813481539,4556916916
29485296946,1645335599,21000,34587325475,21000,34587325475,34587325475,5102028529
66740811784,1645372291,21000,68740811784,21000,91000000000,2000000000,2000000000
26321630537,1647121068,21000,26866092045,21000,26866092045,26866092045,544461508
24775105131,1647125742,21000,26775105131,21000,30631049754,2000000000,2000000000
22368416851,1647097547,21000,25151825265,21000,25151825265,25151825265,2783408414
63746830183,1645596755,21000,76620749982,21000,76620749982,76620749982,12873919799
25062899903,1646643598,21000,26458047789,21000,26458047789,26458047789,1395147886
31007794004,1646642414,21000,34921676866,21000,34921676866,34921676866,3913882862
33907179127,1645613813,21000,36129834368,21000,36129834368,36129834368,2222655241
85994613867,1645580795,21000,87994613867,21000,119000000000,2000000000,2000000000
37445103870,1646633701,21000,38030068162,21000,38030068162,38030068162,584964292
35264877441,1645390972,21000,40501359808,21000,40501359808,40501359808,5236482367
117886434813,1645595179,21000,127787232097,21000,127787232097,127787232097,9900797284
42478028811,1645603126,21000,43906644621,21000,43906644621,43906644621,1428615810
44186085181,1646692297,21000,52663709295,21000,52663709295,41429635651,8477624114
51111230799,1646677557,21000,54440062785,21000,54440062785,54440062785,3328831986
19607174251,1646648987,21000,19938438217,21000,19938438217,19938438217,331263966
52988981520,1646689139,21000,54988981520,21000,70515026999,2000000000,2000000000
22263874597,1646705195,21000,24420004662,21000,,,
22263874597,1646705195,21000,26444428110,21000,26444428110,26444428110,4180553513
13041847610,1647064483,21000,14266258708,21000,14266258708,14266258708,1224411098
19061208468,1646658135,21000,24993445408,21000,24993445408,24993445408,5932236940
24451138798,1646638775,21000,25550365142,21000,25550365142,25550365142,1099226344
47552866962,1646694768,21000,49173284855,21000,49173284855,49173284855,1620417893
95599769249,1645379316,21000,99478776645,21000,99478776645,99478776645,3879007396
40566466874,1645359553,21000,42443349819,21000,42443349819,42443349819,1876882945
58753343449,1645385999,21000,61184726363,21000,61184726363,61184726363,2431382914
58753343449,1645385999,21000,63178565477,21000,63178565477,63178565477,4425222028
48396582424,1645645747,21000,69983057796,21000,69983057796,69983057796,21586475372
61972904206,1645591725,21000,78460227683,21000,78460227683,78460227683,16487323477
24808352253,1646681471,21000,27366431589,21000,27366431589,27366431589,2558079336
49442547341,1646709536,21000,53973860644,21000,53973860644,53973860644,4531313303
54484761973,1646702851,21000,56247729384,21000,56247729384,56247729384,1762967411
54484761973,1646702851,21000,58226827670,21000,58226827670,58226827670,3742065697
54484761973,1646702851,21000,79876969581,21000,79876969581,79876969581,25392207608
56354067841,1646777457,21000,57854067841,21000,63081976505,1500000000,1500000000
30515327161,1645363434,21000,34034712590,21000,34034712590,34034712590,3519385429
42062474251,1645381701,21000,47383638799,21000,47383638799,47383638799,5321164548
25808666579,1646660788,21000,29357687216,21000,29357687216,29357687216,3549020637
25808666579,1646660788,21000,30402016739,21000,30402016739,30402016739,4593350160
16800556125,1646720402,21000,18788372951,21000,18788372951,18788372951,1987816826
34485715546,1645397483,21000,44020787975,21000,44020787975,44020787975,9535072429
30784029398,1647107584,21000,32590453916,21000,32590453916,32590453916,1806424518
20451723638,1647061284,21000,25299182624,21000,25299182624,25299182624,4847458986
19000428275,1647044964,132000,21000428275,21000,26519337947,2000000000,2000000000
21633509081,1646671669,21000,25113492033,21000,25113492033,25113492033,3479982952
21633509081,1646671669,21000,26835308562,21000,26835308562,26835308562,5201799481
22316759627,1646681586,21000,28869393213,21000,28869393213,28869393213,6552633586
46572339898,1646677353,21000,49462613546,21000,49462613546,49462613546,2890273648
23310962690,1646705685,21000,29936168279,21000,29936168279,29936168279,6625205589
19869508229,1647122584,21000,20964629758,21000,20964629758,20964629758,1095121529
16030716464,1647044433,21000,16487342787,21000,16487342787,16487342787,456626323
17299017925,1646723319,21000,22029443500,21000,22029443500,22029443500,4730425575
21299730835,1646742346,21000,21765618591,21000,21765618591,21765618591,465887756
51853908852,1645331577,21000,57644735029,21000,57644735029,57644735029,5790826177
17816886193,1647124805,21000,18949814205,21000,18949814205,18949814205,1132928012
36205080525,1645602692,21000,38377406520,21000,38377406520,38377406520,2172325995
60892413009,1645631815,21000,65554059449,21000,65554059449,65554059449,4661646440
57381032833,1646614038,21000,58391204185,21000,58391204185,1500000000,1010171352
57381032833,1646614038,21000,58800175369,21000,58800175369,58800175369,1419142536
37537033706,1646709164,21000,41634136675,21000,41634136675,6000000000,4097102969
80064970301,1645401455,21000,81671329196,21000,81671329196,81671329196,1606358895
69165845793,1645324356,21000,75854335674,21000,75854335674,75854335674,6688489881
48919514528,1645326825,21000,51427700640,21000,51427700640,51427700640,2508186112
60349189391,1647126501,21000,62349189391,21000,84777239046,2000000000,2000000000
60349189391,1647126501,21000,67673604915,21000,67673604915,67673604915,7324415524
56720418609,1645601979,21000,60698175082,21000,60698175082,60698175082,3977756473
87993737238,1645658431,21000,101658685027,21000,101658685027,101658685027,13664947789
44784150824,1646693552,21000,46883028091,21000,46883028091,46883028091,2098877267
23341740498,1646638092,21000,24841740498,21000,35885118177,1500000000,1500000000
63279934157,1645381356,21000,64779934157,21000,65562600578,1500000000,1500000000
22818162184,1647128806,21000,23085610493,21000,23085610493,23085610493,267448309
13826588940,1647056449,21000,18520272644,21000,18520272644,18520272644,4693683704
22580462345,1646628211,21000,24385227976,21000,24385227976,24385227976,1804765631
20195724211,1646729055,21000,22587511183,21000,22587511183,22587511183,2391786972
69312615311,1646759404,21000,76319756649,21000,76319756649,76319756649,7007141338
45765397293,1645347273,21000,47265397293,21000,61679109205,1500000000,1500000000
102942979860,1645318242,21000,118915018714,21000,118915018714,118915018714,15972038854
66836842554,1645398127,21000,68336842554,21000,70656666539,1500000000,1500000000
14431893835,1647114523,21000,15800697702,21000,15800697702,15800697702,1368803867
232738003118,1645636072,21000,256129999537,21000,256129999537,256129999537,23391996419
46716716559,1646682370,21000,48832633564,21000,48832633564,48832633564,2115917005
15304596530,1647067033,21000,32822563177,21000,,,
19515556748,1646648734,21000,20709648594,21000,20709648594,20709648594,1194091846
65877286055,1646614863,21000,67877286055,21000,72487858821,2000000000,2000000000
20492237499,1646648760,21000,22054621556,21000,22054621556,22054621556,1562384057
30530055145,1646644761,21000,32177720188,21000,32177720188,32177720188,1647665043
20104140714,1646763386,21000,24322539460,21000,24322539460,24322539460,4218398746
51006498364,1645379545,21000,52506498364,21000,83749586803,1500000000,1500000000
92549818655,1645370413,21000,97413123065,21000,97413123065,97413123065,4863304410
24822319840,1647101668,21000,28075047057,21000,28075047057,28075047057,3252727217
53838428952,1645583467,21000,55338428952,21000,77023405835,1500000000,1500000000
23130332944,1646669889,21000,24659693142,21000,24659693142,24659693142,1529360198
38514880733,1646643352,21000,40254423272,21000,40254423272,40254423272,1739542539
24262793583,1646629632,21000,25648412438,21000,25648412438,25648412438,1385618855
35257457398,1646703464,21000,35949639861,21000,35949639861,35949639861,692182463
97039958722,1645377294,21000,98842561408,21000,98842561408,98842561408,1802602686
33789442812,1646664715,21000,35289442812,21000,42892823468,1500000000,1500000000
27575973918,1647112621,21000,30385706212,21000,30385706212,30385706212,2809732294
102111024989,1645641501,21000,108746717721,21000,108746717721,108746717721,6635692732
102111024989,1645641501,21000,109023249229,21000,109023249229,109023249229,6912224240
113781533451,1645639077,21000,118632698850,21000,118632698850,118632698850,4851165399
21360219271,1646670108,21000,24535305042,21000,24535305042,24535305042,3175085771
27458188155,1646669729,21000,39970111296,21000,39970111296,39970111296,12511923141
27458188155,1646669729,21000,28958188155,21000,34732685329,1500000000,1500000000
34592687951,1645357446,21000,37715963843,21000,37715963843,37715963843,3123275892
12357015265,1647088767,21000,13438471485,21000,13438471485,13438471485,1081456220
51843862294,1645624855,21000,54101507246,21000,54101507246,54101507246,2257644952
39088948015,1646700059,21000,41821823048,21000,41821823048,41821823048,2732875033
63699394760,1645394816,21000,65699394760,21000,81000000000,2000000000,2000000000
16290431036,1647114632,21000,18406756322,21000,18406756322,18406756322,2116325286
97287037446,1645634106,21000,97413775879,21000,97413775879,97413775879,126738433
36612815863,1645398766,21000,41495942484,21000,41495942484,41495942484,4883126621
44947923328,1646612548,21000,47661023763,21000,47661023763,47661023763,2713100435
21000644541,1646726055,21000,21681307766,21000,21681307766,21681307766,680663225
45847751116,1645395029,21000,53661350817,21000,53661350817,53661350817,7813599701
35280836881,1645400019,21000,38434214891,21000,38434214891,38434214891,3153378010
29600932912,1645334497,21000,31837378316,21000,31837378316,31837378316,2236445404
33765256111,1647099971,21000,35265256111,21000,44458554365,1500000000,1500000000
9714376174,1647087031,21000,11387151049,21000,11387151049,11387151049,1672774875
52436939929,1645644723,21000,53506939929,21000,56012958107,1070000000,1070000000
29120338198,1646624578,21000,32670614253,21000,32670614253,32670614253,3550276055
27531222751,1646663581,21000,55000000000,21000,,,
31942902239,1646679868,21000,35242902239,21000,35527936048,3300000000,3300000000
45495462112,1646682748,21000,46296205426,21000,46296205426,46296205426,800743314
50578781117,1646701442,21000,52078781117,21000,56244071129,1500000000,1500000000
22069976426,1646716955,21000,23171850586,21000,23171850586,23171850586,1101874160
25356256103,1646705243,21000,26856256103,21000,33305535138,1500000000,1500000000
70294364371,1646781142,21000,80818121599,21000,80818121599,62034027566,10523757228
16919922787,1646728430,21000,17597179876,21000,17597179876,17597179876,677257089
35884059749,1645400917,21000,38826839400,21000,38826839400,38826839400,2942779651
22895858955,1647103218,21000,24395858955,21000,33408273789,1500000000,1500000000
28267884722,1647050987,21000,30114831896,21000,30114831896,30114831896,1846947174
12609139897,1647082418,21000,13624589240,21000,13624589240,13624589240,1015449343
50149912087,1645651876,21000,55441506714,21000,55441506714,55441506714,5291594627
55527958571,1646613366,21000,64460524082,21000,64460524082,64460524082,8932565511
21502364331,1646716153,21000,27305591445,21000,27305591445,27305591445,5803227114
46019763661,1645394868,21000,57689131230,21000,57689131230,57689131230,11669367569
27890401390,1647065470,21000,32691311326,21000,32691311326,32691311326,4800909936
19445300195,1647052729,21000,20948095922,21000,20948095922,20948095922,1502795727
43930585099,1647109079,21000,47950919102,21000,47950919102,47950919102,4020334003
131808811780,1645595310,21000,136044395808,21000,136044395808,136044395808,4235584028
61890476376,1645596910,21000,100000000000,21000,100000000000,100000000000,38109523624
29961408207,1646624263,21000,32816856644,21000,32816856644,32816856644,2855448437
37777545307,1646757755,21000,41911295166,21000,41911295166,41911295166,4133749859
20435905595,1646718123,21000,20794078545,21000,20794078545,20794078545,358172950
20435905595,1646718123,21000,20794078545,21000,20794078545,20794078545,358172950
20435905595,1646718123,21000,20794078545,21000,20794078545,20794078545,358172950
60138476516,1645103707,21000,66240296509,21000,66240296509,32980022101,6101819993
32648968779,1645102547,21000,36054665671,21000,36054665671,36054665671,3405696892
81911609316,1645410636,21000,91050206451,21000,91050206451,91050206451,9138597135
33737178986,1648090615,21000,40478828302,21000,40478828302,40478828302,6741649316
138414704419,1648138282,21000,140193621160,21000,140193621160,140193621160,1778916741
31470168142,1648087911,21000,33465767476,21000,33465767476,33465767476,1995599334
31734373834,1650064110,21000,33213604368,21000,33213604368,33213604368,1479230534
31338104181,1650015346,21000,35126683913,21000,35126683913,35126683913,3788579732
26218188899,1650029439,21000,32498488153,21000,32498488153,32498488153,6280299254
21295368652,1650021615,21000,26381523415,21000,26381523415,26381523415,5086154763
28334487000,1649990743,21000,50000000000,21000,50000000000,50000000000,21665513000
23465015192,1647321703,21000,60000000000,21000,60000000000,60000000000,36534984808
37666055612,1647361322,21000,40277806809,21000,40277806809,40277806809,2611751197
34431878461,1647352788,21000,36547467397,21000,36547467397,36547467397,2115588936
34431878461,1647352788,21000,38305987831,21000,38305987831,38305987831,3874109370
43219307642,1647315116,21000,50382903746,21000,50382903746,50382903746,7163596104
31271500623,1647359704,21000,40133619041,21000,40133619041,40133619041,8862118418
91766871386,1645126350,21000,99143541827,21000,99143541827,99143541827,7376670441
98666112720,1645408638,21000,104460553033,21000,104460553033,104460553033,5794440313
51846389160,1645447178,21000,56478265509,21000,56478265509,56478265509,4631876349
102329251463,1645478724,21000,103969362453,21000,103969362453,103969362453,1640110990
28339054767,1647487392,21000,29915518655,21000,29915518655,29915518655,1576463888
28173628076,1648166296,21000,90000000000,21000,90000000000,90000000000,61826371924
100398867510,1648138667,21000,108606764327,21000,108606764327,108606764327,8207896817
37882741583,1648128516,21000,38528426800,21000,38528426800,38528426800,645685217
36783020887,1648095063,21000,40723093068,21000,40723093068,40723093068,3940072181
21667631338,1649985586,21000,27430709165,21000,27430709165,27430709165,5763077827
14020093773,1647331302,21000,14507095978,21000,14507095978,14507095978,487002205
69969580951,1647358062,21000,71969580951,21000,95347190428,2000000000,2000000000
20867581616,1647343081,21000,23798996252,21000,23798996252,23798996252,2931414636
48313782045,1647361708,21000,50714353888,21000,50714353888,50714353888,2400571843
26990898259,1650140817,21000,28990898259,21000,29728016888,2000000000,2000000000
18103319158,1650151737,21000,19685561613,21000,19685561613,19685561613,1582242455
21560855046,1650138773,21000,27202528704,21000,27202528704,27202528704,5641673658
21560855046,1650138773,21000,26393002233,21000,26393002233,26393002233,4832147187
57937695902,1645057351,21000,64957597258,21000,64957597258,64957597258,7019901356
57937695902,1645057351,21000,72944807480,21000,72944807480,72944807480,15007111578
79081167824,1645133818,21000,80780859713,21000,80780859713,80780859713,1699691889
64694453803,1645087175,21000,67977652893,21000,67977652893,67977652893,3283199090
64694453803,1645087175,21000,70644556740,21000,70644556740,70644556740,5950102937
64694453803,1645087175,21000,108686013236,21000,108686013236,108686013236,43991559433
64694453803,1645087175,21000,113219619752,21000,113219619752,113219619752,48525165949
64694453803,1645087175,21000,71048802381,21000,71048802381,71048802381,6354348578
64694453803,1645087175,21000,73568657153,21000,73568657153,73568657153,8874203350
110582875913,1645135547,21000,114325309694,21000,114325309694,114325309694,3742433781
110582875913,1645135547,21000,143588707393,21000,143588707393,143588707393,33005831480
86092550789,1645456809,21000,92231958697,21000,92231958697,92231958697,6139407908
49935884117,1648083106,21000,62665553578,21000,62665553578,62665553578,12729669461
31825874289,1648115802,21000,40505978307,21000,40505978307,40505978307,8680104018
56437601535,1650035271,21000,57937601535,21000,70386241675,1500000000,1500000000
24467574259,1650019439,21000,27598233157,21000,27598233157,27598233157,3130658898
24467574259,1650019439,21000,33100134944,21000,33100134944,33100134944,8632560685
24467574259,1650019439,21000,33100134944,21000,33100134944,33100134944,8632560685
23312919504,1650003640,21000,26776741699,21000,26776741699,26776741699,3463822195
25559643989,1650136357,21000,28320162825,21000,28320162825,28320162825,2760518836
71401772266,1645118064,21000,73505186909,21000,73505186909,73505186909,2103414643
46436108249,1645438660,21000,47936108249,21000,48119681662,1500000000,1500000000
46813023964,1645442131,21000,53129126292,21000,53129126292,53129126292,6316102328
27932082650,1650006533,21000,30000000023,21000,30000000023,30000000023,2067917373
52065379612,1650055134,21000,61090522725,21000,61090522725,61090522725,9025143113
52065379612,1650055134,21000,61090522725,21000,61090522725,61090522725,9025143113
58960673406,1650054760,21000,66081324598,21000,66081324598,66081324598,7120651192
96859447011,1650053676,21000,105850571435,21000,105850571435,105850571435,8991124424
8473250699,1647331799,21000,11558423922,21000,11558423922,11558423922,3085173223
48110278669,1645114352,21000,55756654062,21000,55756654062,55756654062,7646375393
43451689609,1645114664,21000,51468092022,21000,51468092022,51468092022,8016402413
43451689609,1645114664,21000,53445925366,21000,53445925366,53445925366,9994235757
127743723488,1645474613,21000,129243723488,21000,146788091255,1500000000,1500000000
140942541757,1645465524,21000,151005984230,21000,151005984230,151005984230,10063442473
45855866883,1645420047,21000,55645408963,21000,55645408963,55645408963,9789542080
41565257059,1648089309,21000,43565257059,21000,67700326887,2000000000,2000000000
44333679573,1647352644,21000,54557643852,21000,54557643852,54557643852,10223964279
11605724794,1647325743,21000,13831135368,21000,13831135368,13831135368,2225410574
26534379209,1650081060,21000,27535769111,21000,27535769111,27535769111,1001389902
15007202098,1650099103,21000,18557116776,21000,18557116776,18557116776,3549914678
23687095436,1645095987,21000,28588850971,21000,28588850971,28588850971,4901755535
53129443569,1645060769,21000,59821960106,21000,59821960106,59821960106,6692516537
27635411756,1647476418,21000,33448135283,21000,33448135283,33448135283,5812723527
31966405011,1648164819,21000,37258332347,21000,37258332347,37258332347,5291927336
