base_fee_per_gas,block_time,gas_limit,gas_price,gas_used,max_fee_per_gas,max_priority_fee_per_gas,priority_fee_per_gas
53462880772,1648987135,66754,54962880772,61954,61705814835,1500000000,1500000000
53462880772,1648987135,67622,54962880772,67622,69424319263,1500000000,1500000000
78355472829,1649012554,67634,79605831748,62834,79605831748,1500000000,1250358919
44329800003,1648968658,67646,45829800003,62846,49955204837,1500000000,1500000000
57988603780,1649025527,307110,59488603780,307110,70249861447,1500000000,1500000000
52140886717,1648921457,67634,71000000000,62834,,,
19050464382,1649589866,324832,20550464382,324832,25200022090,1500000000,1500000000
36259821307,1648883979,55592,37669821307,50792,40478707488,1410000000,1410000000
36259821307,1648883979,55656,37759821307,50856,47988846303,1500000000,1500000000
29114910993,1650252583,60006,30614910993,60006,37975553923,1500000000,1500000000
27553143246,1650323974,66778,29053143246,66778,36489750108,1500000000,1500000000
57822853148,1646151652,55592,59322853148,50792,91403581457,1500000000,1500000000
169250837800,1643050661,337506,170750837800,337506,197988627040,1500000000,1500000000
44473090746,1648956102,310983,45973090746,310983,56333192723,1500000000,1500000000
44918468988,1648883243,333688,46234468988,333688,47358547766,1316000000,1316000000
84410162095,1646157836,321680,85910162095,321680,89019116175,1500000000,1500000000
34611059858,1648964285,318666,36611059858,318666,52732488043,2000000000,2000000000
42015308421,1648952307,67634,43515308421,62834,56762962267,1500000000,1500000000
47185777420,1649622716,66778,48685777420,66778,57672949005,1500000000,1500000000
28738058231,1649597873,55592,30238058231,50792,30620571942,1500000000,1500000000
56946493244,1646132184,313534,58346154675,313534,58346154675,1500000000,1399661431
56344652175,1646151884,64741,57844652175,59941,76926609097,1500000000,1500000000
62746607074,1648953831,67646,64246607074,67646,73445080720,1500000000,1500000000
25938250134,1650252484,319781,27438250134,319781,31685046913,1500000000,1500000000
35560541391,1650317579,59970,37060541391,55170,41864777250,1500000000,1500000000
110035928630,1643027279,299303,111535928630,299303,144279145000,1500000000,1500000000
53388174410,1646151551,54933,54888174410,50133,200000000000,1500000000,1500000000
54366371213,1646106167,55592,55866371213,50792,80907263122,1500000000,1500000000
39927976210,1646059402,333726,41427976210,333726,52289545620,1500000000,1500000000
62763018049,1648996303,67634,64763018049,67634,75375227267,2000000000,2000000000
48078662448,1648963214,55717,50078662448,50917,69977789931,2000000000,2000000000
38926761213,1648976940,59958,40426761213,59958,45000000000,1500000000,1500000000
61816993970,1649001270,55592,63316993970,50792,80187906578,1500000000,1500000000
20086882534,1649559336,330553,21586882534,330553,27391229002,1500000000,1500000000
25210427379,1649619386,318710,26710427379,318710,30615389174,1500000000,1500000000
60906444202,1646116370,59994,62406444202,59994,70221502833,1500000000,1500000000
62288929945,1648995685,67634,63788929945,67634,86592251409,1500000000,1500000000
27995003558,1649563962,54772,29495003558,49972,34610036215,1500000000,1500000000
19564998449,1650263860,122053,21064998449,117253,25716569737,1500000000,1500000000
68717603925,1649607505,63945,70217603925,59145,200000000000,1500000000,1500000000
45746811276,1646014666,310999,47246811276,310999,55134129823,1500000000,1500000000
57950964504,1649002479,60926,61000000000,60926,,,
35453940806,1649612749,59982,36953940806,55182,44316872294,1500000000,1500000000
52805893051,1648917636,64729,54305893051,59929,69923473872,1500000000,1500000000
30193551157,1648971418,67634,31693551157,67634,45722174487,1500000000,1500000000
26023000780,1650283556,60030,27523000780,60030,27550453669,1500000000,1500000000
149074475785,1643037057,60862,150574475785,56062,189907009435,1500000000,1500000000
50641118106,1648940330,67634,52141118106,67634,122000000000,1500000000,1500000000
26069843654,1650290648,330539,27569843654,330539,48439729812,1500000000,1500000000
26069843654,1650290648,318502,28069843654,318502,46222665123,2000000000,2000000000
19776564809,1650254572,329410,21276564809,329410,23358710179,1500000000,1500000000
48950911821,1650259461,55693,50450911821,50893,69772092810,1500000000,1500000000
52624469530,1649028204,60850,54124469530,56050,63981167844,1500000000,1500000000
18973522280,1649577251,60850,20473522280,60850,28064008398,1500000000,1500000000
41027288747,1650315720,317272,42527288747,317272,45854313704,1500000000,1500000000
128062202541,1646089564,67634,129562202541,67634,193732756224,1500000000,1500000000
59601117376,1649001253,330511,61101117376,330511,76437958392,1500000000,1500000000
50568508627,1649620920,67722,52068508627,67722,72104200238,1500000000,1500000000
20346768548,1650325218,319735,21846768548,319735,31937028180,1500000000,1500000000
54158748936,1650256739,66754,55658748936,61954,55822158723,1500000000,1500000000
44787859857,1646151358,63200,47287859857,63200,88319775644,2500000000,2500000000
49590228848,1646114062,313014,51090228848,313014,63316662434,1500000000,1500000000
153084640810,1643040195,308110,154584640810,308110,168369942447,1500000000,1500000000
74310925742,1646075720,54688,80875453634,49888,,,
74310925742,1646075720,309838,80875453634,309838,,,
33536778704,1650320232,320451,35036778704,320451,36864645948,1500000000,1500000000
41097606527,1648936992,55717,42597606527,50917,56312152905,1500000000,1500000000
103180774068,1643032133,60850,104680774068,56050,124420815578,1500000000,1500000000
20103423849,1649557677,67634,21603423849,67634,31226309112,1500000000,1500000000
42227050355,1649550399,55680,43591023612,50880,43591023612,1500000000,1363973257
33016428629,1650260482,60938,34516428629,60938,38842160513,1500000000,1500000000
27471876262,1649557525,48675,28971876262,48675,34245394852,1500000000,1500000000
58818650566,1649622892,60950,60318650566,56150,76193085908,1500000000,1500000000
21436117647,1649573935,67734,22936117647,62934,33585817012,1500000000,1500000000
20142650083,1650270834,55705,21642650083,50905,25693499063,1500000000,1500000000
55832325714,1646153929,59994,57332325714,55194,70989444664,1500000000,1500000000
94588635852,1646093359,55648,97088635852,55648,209429829518,2500000000,2500000000
37826268385,1648974986,65506,39326268385,60706,51713030259,1500000000,1500000000
16136191434,1649575724,67646,17636191434,62846,19933380322,1500000000,1500000000
58786883811,1649609223,59946,60286883811,55146,73234624357,1500000000,1500000000
41378140026,1649605979,60950,42878140026,56150,53000000000,1500000000,1500000000
32171659970,1649555648,59970,33671659970,55170,44414587367,1500000000,1500000000
34220526413,1646134552,310247,35720526413,310247,44219206680,1500000000,1500000000
38685092431,1648963560,54921,40185092431,50121,300000000000,1500000000,1500000000
42987821934,1646123263,60850,44987821934,56050,56015035191,2000000000,2000000000
69518145971,1648867368,67634,71018145971,62834,87296291990,1500000000,1500000000
41527773240,1648878424,67634,43027773240,67634,58246352322,1500000000,1500000000
48368270284,1648934943,55693,49868270284,50893,53820082940,1500000000,1500000000
43957287274,1648934699,67634,45457287274,67634,61049079545,1500000000,1500000000
43828071110,1648874437,55693,45328071110,50893,59910279542,1500000000,1500000000
109814367411,1643036362,340625,111314367411,340625,117547627964,1500000000,1500000000
44527985539,1648925893,67634,46027985539,62834,47098356925,1500000000,1500000000
43055249820,1646111063,327970,44555249820,327970,45000000000,1500000000,1500000000
43055249820,1646111063,333736,44465249820,333736,45000000000,1410000000,1410000000
49217528643,1646124325,55592,50717528643,50792,71556710163,1500000000,1500000000
35998496871,1648962768,55720,37648496871,55720,300000000000,1650000000,1650000000
26723559753,1649631274,340053,28723559753,340053,42636017528,2000000000,2000000000
19533629114,1649575478,56705,21033629114,47105,26502457852,1500000000,1500000000
48904595057,1649629746,49571,50404595057,44771,51015441958,1500000000,1500000000
28002817568,1649553763,330348,29502817568,330348,40458709092,1500000000,1500000000
45828506415,1648878618,321883,47390206415,321883,52552166133,1561700000,1561700000
14368837936,1650268024,336871,15600000000,336871,15600000000,15600000000,1231162064
26598149799,1649599169,332314,28098149799,315214,34526234920,1500000000,1500000000
26598149799,1649599169,335554,28098149799,335554,34526234920,1500000000,1500000000
39086521753,1646167092,310309,40086521753,310309,41447718690,1000000000,1000000000
61715412321,1648959147,56492,63215412321,51692,79355295903,1500000000,1500000000
63928973154,1648959128,55720,65428973154,50920,79355295903,1500000000,1500000000
66024399046,1646099191,321614,67524399046,321614,76813839625,1500000000,1500000000
115623130362,1643020482,60850,117123130362,56050,167990953435,1500000000,1500000000
55140257934,1649027915,55717,56640257934,50917,62311507554,1500000000,1500000000
49572868466,1646160868,59958,51072868466,59958,68070055752,1500000000,1500000000
105477544644,1646095068,55720,106977544644,50920,200000000000,1500000000,1500000000
121215419426,1642983554,55705,122715419426,50905,196129199510,1500000000,1500000000
47740175428,1648987202,60862,49740175428,56062,77961944138,2000000000,2000000000
23409122051,1650279768,67634,24909122051,67634,30294884068,1500000000,1500000000
74259142539,1649023889,334306,75759142539,334306,96174655157,1500000000,1500000000
76798273793,1650256474,52916,78298273793,52916,99029780769,1500000000,1500000000
60329304844,1650296731,340653,61829304844,340653,65713298962,1500000000,1500000000
37221207404,1646133827,310975,38721207404,310975,43500754969,1500000000,1500000000
75622269948,1643017305,333656,77122269948,333656,99568116418,1500000000,1500000000
39404908197,1648968617,55648,41904908197,55648,86164975816,2500000000,2500000000
21964668870,1649601751,322884,23464668870,322884,27562304517,1500000000,1500000000
147953972893,1642984052,59958,149953972893,59958,197027666767,2000000000,2000000000
112867591056,1646089384,303998,114367591056,303998,167066014985,1500000000,1500000000
44333323176,1648897982,67634,45833323176,67634,49149621972,1500000000,1500000000
41147376717,1646148213,312916,42647376717,312916,45000000000,1500000000,1500000000
41147376717,1646148213,327954,42647376717,327954,45000000000,1500000000,1500000000
149723285168,1643059941,60850,150700409664,56050,150700409664,1500000000,977124496
26435785366,1650322539,343233,27935785366,343233,34421160959,1500000000,1500000000
115848975495,1643030602,340021,117348975495,340021,174556665804,1500000000,1500000000
93579580657,1642997833,346410,95079580657,346410,104562354494,1500000000,1500000000
25658217611,1648962274,64741,27158217611,59941,41108232534,1500000000,1500000000
37639523176,1649633321,55668,39139523176,50868,53248267427,1500000000,1500000000
51288567550,1648935429,64717,52788567550,64717,63987009767,1500000000,1500000000
51288567550,1648935429,333740,53288567550,333740,75101446357,2000000000,2000000000
46189031912,1646153416,55592,47599031912,50792,54131003800,1410000000,1410000000
48187944605,1649606032,49583,49687944605,44783,53000000000,1500000000,1500000000
37211730001,1649616136,329187,38711730001,329187,56311309620,1500000000,1500000000
43168236409,1648886135,55648,45668236409,55648,79250112062,2500000000,2500000000
131190546731,1642984208,322452,132690546731,305352,167955336403,1500000000,1500000000
53159739376,1649007526,59982,54659739376,55182,57994020768,1500000000,1500000000
59422897526,1649604353,64705,61422897526,59905,84994165036,2000000000,2000000000
58052930202,1648942884,67634,59552930202,67634,69201103313,1500000000,1500000000
164539047421,1643040036,323062,166039047421,323062,170857042323,1500000000,1500000000
41204678932,1648963086,55696,42704678932,50896,49572686095,1500000000,1500000000
46169829808,1648930549,66730,47669829808,66730,57428733015,1500000000,1500000000
24376920819,1650288525,67634,25876920819,62834,32219083238,1500000000,1500000000
35120440696,1650317562,67646,36620440696,62846,42584974589,1500000000,1500000000
33410484747,1649552863,336891,34501218733,336891,34501218733,1500000000,1090733986
38203316577,1649612163,59934,39703316577,55134,46445821102,1500000000,1500000000
38203316577,1649612163,63200,39703316577,63200,77727009122,1500000000,1500000000
16742524422,1650269797,60838,18242524422,56038,21985369037,1500000000,1500000000
114535747566,1646093407,55636,116035747566,50836,119735794815,1500000000,1500000000
39823283125,1646167405,55592,41323283125,50792,50262597792,1500000000,1500000000
36951262289,1648962600,67634,38451262289,62834,50263110570,1500000000,1500000000
63385935590,1646151915,60862,64885935590,56062,71930815219,1500000000,1500000000
55786922965,1649015211,54759,57286922965,49959,59336077172,1500000000,1500000000
23764912125,1649592485,55592,25764912125,50792,30774307629,2000000000,2000000000
23963883634,1649590987,60862,25463883634,60862,27280714719,1500000000,1500000000
34258895443,1648964632,67646,35758895443,62846,40007069689,1500000000,1500000000
54859437515,1648883160,65530,56359437515,60730,64643705169,1500000000,1500000000
32452745806,1648886461,60850,33952745806,56050,42629560668,1500000000,1500000000
32965078803,1646122947,60862,34465078803,56062,48116159183,1500000000,1500000000
42008215410,1648882893,56516,43508215410,51716,43987230983,1500000000,1500000000
49415713168,1648926984,67634,51415713168,62834,67373994503,2000000000,2000000000
87288133468,1648921263,60838,88788133468,56038,110971162642,1500000000,1500000000
50877102305,1648915092,64717,52377102305,64717,70750050482,1500000000,1500000000
17799785059,1650270121,333730,19299785059,333730,22395473047,1500000000,1500000000
75355996580,1643017395,54884,81000000000,50084,,,
25014443385,1650286407,66778,26514443385,66778,35460011655,1500000000,1500000000
40314919944,1649627136,60938,41814919944,56138,54838786505,1500000000,1500000000
48016854031,1649628652,67710,49516854031,67710,58094517343,1500000000,1500000000
16320205368,1649587387,67634,16822684833,62834,16822684833,1000000000,502479465
67022243343,1648930200,313379,68522243343,313379,85463717280,1500000000,1500000000
72049619693,1646100764,313546,73549619693,313546,92998254877,1500000000,1500000000
78751895952,1643011517,331129,80251895952,331129,108344312037,1500000000,1500000000
35803420424,1648979077,63200,37303420424,63200,73965797170,1500000000,1500000000
49046204382,1649003896,60303,50546204382,60303,61253749160,1500000000,1500000000
20160635542,1649558671,66742,21660635542,61942,29538281359,1500000000,1500000000
36107028350,1648876312,55580,37607028350,55580,47151816348,1500000000,1500000000
27064786296,1650291732,55580,27833889030,50780,27833889030,1500000000,769102734
24581754186,1650284770,59994,26081754186,59994,26235011745,1500000000,1500000000
61332740454,1646143565,60862,62832740454,56062,72248486924,1500000000,1500000000
61432965395,1646099209,327343,62932965395,327343,74867192335,1500000000,1500000000
100626950515,1646092040,55648,103126950515,55648,231724618702,2500000000,2500000000
46879215510,1648880792,56492,48379215510,51692,62841180485,1500000000,1500000000
46879215510,1648880792,56492,48379215510,51692,65849058358,1500000000,1500000000
118974144122,1642987654,340067,120474144122,340067,185565034580,1500000000,1500000000
89524734661,1646067955,346398,91024734661,346398,92042548788,1500000000,1500000000
37031743316,1646173720,63200,39531743316,63200,86123002810,2500000000,2500000000
74056040336,1643008818,323559,76056040336,323559,100982547055,2000000000,2000000000
74056040336,1643008818,340071,76056040336,340071,90317213113,2000000000,2000000000
39884095372,1648892266,56492,41384095372,51692,47518024572,1500000000,1500000000
57228424767,1648915131,48639,58728424767,43839,70750050482,1500000000,1500000000
140717833147,1643025934,324794,142217833147,324794,186762407588,1500000000,1500000000
47303214098,1649028779,63200,48803214098,63200,93998120088,1500000000,1500000000
42924578060,1648957828,56492,44424578060,51692,50280097052,1500000000,1500000000
31677053917,1648968253,63200,33177053917,63200,73701939988,1500000000,1500000000
35325347505,1649621455,59958,36825347505,59958,38254707600,1500000000,1500000000
47388027248,1646150873,307239,48888027248,307239,60532531620,1500000000,1500000000
47388027248,1646150873,60862,48888027248,56062,111000000000,1500000000,1500000000
67585048932,1643017567,331143,69085048932,331143,111844045099,1500000000,1500000000
38653729842,1648974743,316590,40153729842,316590,64801506038,1500000000,1500000000
35715043168,1648962801,54724,37215043168,49924,47419778247,1500000000,1500000000
54455478193,1650300280,60850,55955478193,56050,58171068745,1500000000,1500000000
37402912164,1646145932,330517,39398040494,330517,,,
59375753738,1643009520,343787,60875753738,343787,73838421150,1500000000,1500000000
36728102548,1646053482,67634,38228102548,67634,48856255138,1500000000,1500000000
32788388257,1648875513,56492,34288388257,51692,42310074629,1500000000,1500000000
31300048421,1648888939,66730,32800048421,61930,44742126880,1500000000,1500000000
157828880330,1643056007,340651,159328880330,340651,192852257823,1500000000,1500000000
28969823800,1648968258,55717,31969823800,50917,53824387092,3000000000,3000000000
41403897412,1649026519,67634,42903897412,67634,54505249632,1500000000,1500000000
27716753881,1648972053,52568,29216753881,47768,32496900155,1500000000,1500000000
39879471199,1648938673,55717,42879471199,50917,61718890438,3000000000,3000000000
79258820868,1646098282,60862,80758820868,56062,97792846635,1500000000,1500000000
63025762590,1646178711,60850,64525762590,56050,93568542262,1500000000,1500000000
39101611162,1646056729,322860,41101611162,322860,50000000000,2000000000,2000000000
26229251369,1648973425,322504,27729251369,322504,35000000000,1500000000,1500000000
23398434005,1649635173,67722,24898434005,62922,26246107638,1500000000,1500000000
41131604212,1649026853,55717,42631604212,50917,52227611752,1500000000,1500000000
60830346019,1649011174,55592,62330346019,50792,64254480579,1500000000,1500000000
54215449542,1649633207,67710,55715449542,67710,68085171068,1500000000,1500000000
20566596627,1649558241,365666,22066596627,332424,28000000000,1500000000,1500000000
21069934191,1649574112,60950,22569934191,56150,26028107444,1500000000,1500000000
64880838700,1648935874,60850,66380838700,60850,88732854632,1500000000,1500000000
33525700870,1650289841,327998,35025700870,327998,40056247724,1500000000,1500000000
45165664697,1650313236,319753,46665664697,319753,54282537669,1500000000,1500000000
99878032273,1646071544,55720,101378032273,50920,300000000000,1500000000,1500000000
37848427572,1649004899,67634,39348427572,67634,57625084622,1500000000,1500000000
32189940525,1648895199,63200,33689940525,63200,79003206914,1500000000,1500000000
33676296836,1648895068,60850,35176296836,56050,42993064714,1500000000,1500000000
23804496487,1649594321,67646,25304496487,62846,31782585138,1500000000,1500000000
18064306311,1649563745,67634,19564306311,62834,20000000000,1500000000,1500000000
71240759512,1643015085,60850,72650759512,56050,80000000000,1410000000,1410000000
46231917189,1648924518,60850,47731917189,56050,59767897657,1500000000,1500000000
34487577319,1648960390,55717,35987577319,50917,50509185563,1500000000,1500000000
55061218179,1649001608,67646,56561218179,62846,56761835767,1500000000,1500000000
50494023339,1648915175,66778,51994023339,61978,72641528107,1500000000,1500000000
43172283890,1646121627,60850,44672283890,56050,55263211222,1500000000,1500000000
170535663683,1643019932,67646,172535663683,62846,227805997966,2000000000,2000000000
131225488987,1643036251,319723,132725488987,319723,177425336794,1500000000,1500000000
32417151755,1646034988,60862,34417151755,56062,56625634063,2000000000,2000000000
15319765904,1649588094,67634,16819765904,62834,21745802117,1500000000,1500000000
69295786895,1648908271,67634,70795786895,62834,71427162557,1500000000,1500000000
42725237421,1650321206,330483,44225237421,330483,55465668139,1500000000,1500000000
95803305367,1646094547,335142,97303305367,335142,101114439548,1500000000,1500000000
87211729248,1643065933,329255,88621729248,329255,89000000000,1410000000,1410000000
20521807582,1649562742,54712,22521807582,49912,28708075268,2000000000,2000000000
228724025713,1643058126,326111,230724025713,326111,281385682905,2000000000,2000000000
51158094888,1646166801,67646,52658094888,62846,58360380877,1500000000,1500000000
146282114674,1643035655,333678,147782114674,333678,150000000000,1500000000,1500000000
45131972097,1648958640,67634,46631972097,67634,62038311985,1500000000,1500000000
107393608046,1648953144,67646,109629656896,62846,178033674058,2236048850,2236048850
43200568253,1649004809,66766,44700568253,61966,54211598723,1500000000,1500000000
32279031758,1648885794,56492,33779031758,51692,36154873394,1500000000,1500000000
48063158601,1650307187,55660,52063158601,50860,100000000000,4000000000,4000000000
38526231839,1646122263,55720,40026231839,50920,200000000000,1500000000,1500000000
127187254856,1643063910,306478,128687254856,306478,167039042937,1500000000,1500000000
43263557108,1648961459,60850,44763557108,56050,47780766762,1500000000,1500000000
27865005728,1650268953,67634,29365005728,62834,34453316635,1500000000,1500000000
70641072623,1646160654,52940,72141072623,48140,96576291090,1500000000,1500000000
135592775559,1643023809,499633,137092775559,333089,140449419164,1500000000,1500000000
36663372560,1648881113,67634,37663372560,67634,38332317973,1000000000,1000000000
45391700926,1646167948,54921,46891700926,50121,300000000000,1500000000,1500000000
63448684551,1648993047,317584,64948684551,317584,65009472377,1500000000,1500000000
41497098803,1646148328,313034,42997098803,313034,45000000000,1500000000,1500000000
41497098803,1646148328,321678,42997098803,321678,45000000000,1500000000,1500000000
41497098803,1646148328,324234,42997098803,324234,45000000000,1500000000,1500000000
71987085513,1646102166,327385,73487085513,327385,87183102857,1500000000,1500000000
58070991512,1649025499,55636,59570991512,50836,70249861447,1500000000,1500000000
39099206545,1650295672,59946,40599206545,55146,51398428555,1500000000,1500000000
50974398287,1646060148,55720,52474398287,50920,300000000000,1500000000,1500000000
17056008191,1649587031,339876,18556008191,308978,21000000000,1500000000,1500000000
39326489368,1648862637,313463,40000000000,313463,40000000000,1500000000,673510632
39326489368,1648862637,316073,40826489368,316073,41000000000,1500000000,1500000000
119228583111,1646103393,304074,120728583111,304074,133312916562,1500000000,1500000000
93047147530,1643027110,59934,94547147530,59934,104666430787,1500000000,1500000000
42035447454,1649629532,59970,43535447454,55170,51369495503,1500000000,1500000000
19367406494,1649561001,59958,21367406494,59958,26569646198,2000000000,2000000000
36230489673,1648893902,55705,37730489673,50905,56026130365,1500000000,1500000000
36834485696,1648890588,63200,38334485696,63200,79783532954,1500000000,1500000000
43054183436,1646034923,67646,45054183436,62846,58357817211,2000000000,2000000000
42718842672,1649618022,60926,44218842672,56126,64837779457,1500000000,1500000000
47538852194,1649005089,60850,49038852194,56050,58297379773,1500000000,1500000000
121211312976,1646158346,67646,122711312976,62846,178215823425,1500000000,1500000000
33348936993,1646125563,64741,34848936993,59941,49141338562,1500000000,1500000000
20952093162,1649573480,67722,22452093162,67722,28760568818,1500000000,1500000000
80896051012,1648915520,59994,82396051012,55194,93132339744,1500000000,1500000000
43839406115,1648978293,310279,45339406115,310279,54705563835,1500000000,1500000000
39161432051,1646177209,60862,40661432051,56062,54018865427,1500000000,1500000000
82017913024,1646097549,54688,83517913024,49888,117255238339,1500000000,1500000000
35724447625,1649628198,67622,37224447625,67622,54612631434,1500000000,1500000000
61349070168,1648930168,318516,62849070168,318516,82254817603,1500000000,1500000000
43924061834,1646059509,319875,45424061834,319875,55535337297,1500000000,1500000000
26315513870,1649570355,67622,27704615938,67622,27704615938,1500000000,1389102068
22869214853,1650282593,60926,24369214853,56126,33090885488,1500000000,1500000000
29083598888,1650248360,313554,30583598888,313554,36875999409,1500000000,1500000000
45012209303,1646151381,55720,46512209303,50920,200000000000,1500000000,1500000000
34550985637,1648958362,67646,36050985637,62846,46624599102,1500000000,1500000000
43859317716,1649610556,67646,45359317716,62846,64818330012,1500000000,1500000000
47125116797,1648907480,54346,49125116797,49546,56458032613,2000000000,2000000000
42397943348,1648923899,67646,43397943348,62846,46270827188,1000000000,1000000000
41038028344,1648871748,66742,42538028344,66742,50605939612,1500000000,1500000000
42230337375,1648910651,67646,43730337375,62846,54463582445,1500000000,1500000000
117104309972,1643038112,312129,118604309972,312129,163308092963,1500000000,1500000000
33666531902,1646030439,340631,35384231520,340631,36000000000,1717699618,1717699618
41103487622,1648895906,60950,42603487622,56150,57910547483,1500000000,1500000000
46489070995,1650299847,310916,47989070995,310916,56168482320,1500000000,1500000000
23034587802,1650283086,322897,24534587802,322897,32551869759,1500000000,1500000000
75959362087,1646147136,67634,77459362087,67634,104095362648,1500000000,1500000000
48013802430,1649013947,64741,50000000000,59941,50000000000,50000000000,1986197570
43675318840,1649625629,64741,45175318840,59941,56928331774,1500000000,1500000000
46708091117,1648937147,55705,48208091117,50905,56478549075,1500000000,1500000000
38523154191,1648902427,330135,40023154191,330135,40215587283,1500000000,1500000000
25961934229,1650274850,310233,27461934229,310233,34995612717,1500000000,1500000000
63352380542,1646150591,55648,65852380542,55648,130714690708,2500000000,2500000000
32232829718,1648968222,55717,33732829718,50917,47546899597,1500000000,1500000000
32232829718,1648968222,54095,33732829718,49295,47546899597,1500000000,1500000000
58229589737,1649007096,60862,59729589737,56062,62000000000,1500000000,1500000000
46734483120,1648946840,67634,48234483120,67634,56236883814,1500000000,1500000000
18822598916,1650268297,311232,20322598916,311232,23258021828,1500000000,1500000000
53214861406,1646120502,343125,54688683838,343125,54688683838,1500000000,1473822432
117561289817,1643000415,302486,119061289817,302486,121471394602,1500000000,1500000000
55361437695,1648995950,60850,56861437695,56050,84789872832,1500000000,1500000000
17038661861,1649576282,64729,18538661861,59929,23408481503,1500000000,1500000000
61646406655,1648906015,67646,63146406655,62846,70044474480,1500000000,1500000000
49414219291,1646147987,55580,50914219291,55580,70343257759,1500000000,1500000000
26653782090,1649550039,332402,28153782090,248262,61669491997,1500000000,1500000000
34656317773,1649551090,60862,36656317773,60862,48521431062,2000000000,2000000000
14208186204,1649588203,60926,15708186204,56126,19899482483,1500000000,1500000000
14208186204,1649588203,66948,15708186204,56062,20000000000,1500000000,1500000000
43166995327,1649025310,55684,44666995327,50884,57120277635,1500000000,1500000000
45661704640,1649549299,332402,47161704640,332402,61669491997,1500000000,1500000000
72750545842,1650308377,317294,74250545842,317294,76794764954,1500000000,1500000000
47861571924,1648949734,55705,49361571924,50905,57767153083,1500000000,1500000000
31426607103,1648954805,55717,32926607103,50917,36976317030,1500000000,1500000000
18270264052,1649570097,67646,19770264052,62846,27708403534,1500000000,1500000000
41649531251,1649625312,66862,43149531251,62062,48914927497,1500000000,1500000000
47422748561,1646121411,55580,49422748561,50780,68415018134,2000000000,2000000000
110893132897,1642998949,343797,112393132897,343797,140716216612,1500000000,1500000000
207544650105,1643033161,54884,209044650105,50084,265050885944,1500000000,1500000000
17990777277,1649571729,64741,18971934072,59941,18971934072,1000000000,981156795
35030048074,1648972995,67646,46000000000,62846,,,
19796924517,1649569663,51476,21296924517,41876,24406417919,1500000000,1500000000
22269263487,1649635141,60006,23769263487,60006,27897253539,1500000000,1500000000
39162993979,1649626109,66802,40662993979,62002,52130013388,1500000000,1500000000
70405109591,1648869141,66754,71905109591,66754,77158178050,1500000000,1500000000
38948523316,1646131357,65530,39972965079,60730,39972965079,1500000000,1024441763
92450983786,1642995706,331989,104807702167,331989,,,
108854978054,1643061105,60838,110414978054,60838,112120000000,1560000000,1560000000
123829088994,1642989326,320394,125329088994,320394,153707973044,1500000000,1500000000
113626300983,1643017781,55717,115126300983,50917,115640118320,1500000000,1500000000
64095502443,1648921433,67622,65595502443,62822,92877848318,1500000000,1500000000
21747390803,1650274714,59994,23247390803,55194,26101965514,1500000000,1500000000
47265081333,1648960822,60862,48765081333,56062,58927671785,1500000000,1500000000
29755187853,1648976175,315582,31255187853,315582,34563957739,1500000000,1500000000
51940888910,1649616471,320457,53440888910,320457,64742368053,1500000000,1500000000
73808204989,1650296471,48663,75308204989,48663,90348524330,1500000000,1500000000
31958007888,1646125969,60850,33958007888,56050,44886731625,2000000000,2000000000
38256415596,1646053508,328006,39756415596,328006,51269713084,1500000000,1500000000
30939143517,1648963461,54861,32439143517,50061,42571105308,1500000000,1500000000
62051111859,1649608866,60850,63551111859,56050,74079572177,1500000000,1500000000
45284116539,1649551734,55693,46784116539,50893,59993507627,1500000000,1500000000
18363546134,1649562622,55398,19863546134,55398,23000000000,1500000000,1500000000
36739014445,1649618681,54724,38239014445,49924,46602874547,1500000000,1500000000
42128594281,1648884571,66778,43628594281,61978,52685040924,1500000000,1500000000
108052598720,1646154312,55693,109552598720,50893,121565357898,1500000000,1500000000
74773860530,1646096957,60850,76273860530,60850,77583019868,1500000000,1500000000
103514991595,1643040725,66790,105014991595,61990,106251200685,1500000000,1500000000
56419641156,1648921924,59946,58419641156,59946,100000000000,2000000000,2000000000
33388180305,1650259718,67634,34888180305,67634,38968578872,1500000000,1500000000
52983780705,1649023686,67634,54017780397,62834,54140111035,1033999692,1033999692
26208335208,1649557737,66718,27708335208,61918,33490845198,1500000000,1500000000
45325162109,1649549756,63200,46825162109,63200,85724244724,1500000000,1500000000
26663644219,1650315406,340003,28163644219,340003,37641141843,1500000000,1500000000
46756047101,1648951747,327397,48256047101,327397,55930165729,1500000000,1500000000
33202572470,1648900170,59958,35000000000,55158,35000000000,2000000000,1797427530
60802986271,1646144563,55580,62302986271,50780,91364458840,1500000000,1500000000
76154443132,1646150432,55580,77654443132,55580,93148592865,1500000000,1500000000
35180148825,1648988092,60838,36680148825,60838,50156500470,1500000000,1500000000
28766198265,1650317258,55668,30266198265,50868,46841006920,1500000000,1500000000
47605467777,1649028553,66778,49105467777,66778,49496045945,1500000000,1500000000
27841825553,1646126365,55720,29341825553,50920,43513515255,1500000000,1500000000
75312016838,1649604319,303401,77312016838,303401,113382719564,2000000000,2000000000
38368155803,1649611800,55705,39868155803,50905,52000000000,1500000000,1500000000
24924459718,1650324992,343803,26424459718,343803,34007970824,1500000000,1500000000
68754621406,1646151977,65530,70254621406,60730,84453541053,1500000000,1500000000
34809824336,1646113029,67646,36309824336,62846,58815785959,1500000000,1500000000
